,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
31,4.568375730514527,0.000989246368408203,0.5296934865900383,0.7444195181489217,0.1,"(25, 25)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 20}",15,0.5380952380952381,0.7062350119904077,0.4523809523809524,0.7242206235011991,0.44285714285714284,0.7014388489208633,0.6280193236714976,0.8960573476702509,0.5893719806763285,0.6941457586618877,0.23101145211860694,0.00026153848286538544,0.07318730433278871,0.07646551120309208
32,4.365204954147339,0.0009372711181640625,0.5335249042145593,0.7622211907893041,0.1,"(25, 25)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 25}",12,0.5714285714285714,0.7482014388489209,0.5523809523809524,0.7817745803357314,0.45714285714285713,0.7685851318944844,0.5362318840579711,0.7718040621266428,0.5507246376811594,0.7407407407407407,0.19386865941162354,0.00013613892101274153,0.039927010896737454,0.015314237760797832
33,4.672434663772583,0.000899362564086914,0.5325670498084292,0.7299459357245387,0.1,"(25, 25)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 30}",13,0.6095238095238096,0.7014388489208633,0.4857142857142857,0.7014388489208633,0.44285714285714284,0.8717026378896883,0.5314009661835749,0.6678614097968937,0.5942028985507246,0.7072879330943848,0.34250446055690426,8.668860193043683e-05,0.06328644783039492,0.07223315588793276
34,4.767534589767456,0.0009572505950927734,0.5239463601532567,0.686102300954935,0.1,"(25, 25)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 35}",18,0.580952380952381,0.6690647482014388,0.5095238095238095,0.7314148681055156,0.42857142857142855,0.7122302158273381,0.5942028985507246,0.6547192353643967,0.5072463768115942,0.6630824372759857,0.267713615005677,0.00012992828226865297,0.05965926356975591,0.03013630969724404
35,4.5375611782073975,0.001043081283569336,0.5498084291187739,0.745286781327626,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'km__n_clusters': 40}",7,0.5761904761904761,0.7470023980815348,0.5476190476190477,0.8081534772182254,0.45714285714285713,0.7865707434052758,0.6086956521739131,0.6953405017921147,0.5603864734299517,0.6893667861409797,0.15849426847896586,0.0002001598023367613,0.050773680455296975,0.04749990951357741
36,0.1322718620300293,0.0017471790313720703,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 2}",39,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.017381882966166048,0.0004635126837982288,0.00033759931841486414,8.42161451151526e-05
37,0.18163738250732422,0.0015151500701904297,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 5}",39,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01990146152715437,8.346298599931496e-05,0.00033759931841486414,8.42161451151526e-05
38,0.20379877090454102,0.001819467544555664,0.38122605363984674,0.38122620183423156,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 10}",39,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.012711749349252566,0.0005690004442613065,0.00033759931841486414,8.42161451151526e-05
39,13.396742391586304,0.00223541259765625,0.46839080459770116,0.6881806382850708,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 15}",27,0.5285714285714286,0.7302158273381295,0.38095238095238093,0.5947242206235012,0.4095238095238095,0.6870503597122302,0.5169082125603864,0.6917562724014337,0.5072463768115942,0.7371565113500598,1.0857398337168602,0.0009689407672166148,0.061069738475304586,0.05082077912099413
40,2.748595190048218,0.0014296531677246093,0.421455938697318,0.4646192723240762,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 20}",32,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.5845410628019324,0.7980884109916367,0.38164251207729466,0.3811230585424134,5.118370774273748,8.889664282820528e-05,0.08110341451308703,0.16673458262653737
41,8.53290023803711,0.0017789840698242188,0.49137931034482757,0.6595824415736227,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 25}",24,0.5476190476190477,0.8776978417266187,0.5714285714285714,0.8585131894484412,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.5748792270531401,0.7992831541218638,6.8339516359203705,0.0006468455305293827,0.090266791617465,0.2287564676579953
42,6.039871788024902,0.0017081737518310548,0.4367816091954023,0.5701950267742795,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 30}",29,0.5761904761904761,0.8585131894484412,0.38095238095238093,0.381294964028777,0.46190476190476193,0.8489208633093526,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,7.141243754815839,0.0005407671144152292,0.0766085681606291,0.2315146245606869
43,6.392313718795776,0.0015872001647949218,0.39655172413793105,0.5869815975176846,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 35}",34,0.38095238095238093,0.381294964028777,0.4380952380952381,0.802158273381295,0.4,0.9892086330935251,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,7.523521558799219,0.00017622203456122527,0.02205999083094099,0.2589015478199806
44,12.389570331573486,0.0016330718994140626,0.49137931034482757,0.757121614536328,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'km__n_clusters': 40}",24,0.38095238095238093,0.381294964028777,0.5428571428571428,0.8741007194244604,0.4,0.9292565947242206,0.5748792270531401,0.7956989247311828,0.5603864734299517,0.8052568697729988,6.172141311465164,0.0002125625705681339,0.08361892151110503,0.19409556680924436
