,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
57,0.28738861083984374,0.0023317337036132812,0.34674329501915707,0.3697317414885296,0.01,"(50,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",79,0.38095238095238093,0.3824940047961631,0.36666666666666664,0.36211031175059955,0.22380952380952382,0.3645083932853717,0.38164251207729466,0.3643966547192354,0.38164251207729466,0.3751493428912784,0.06820492693312089,0.0002421647917438352,0.06195270365590945,0.007823790363116447
58,0.27413482666015626,0.0031382560729980467,0.22701149425287356,0.21573880680401913,0.01,"(50,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",126,0.18095238095238095,0.21342925659472423,0.22380952380952382,0.20503597122302158,0.23333333333333334,0.2038369304556355,0.25120772946859904,0.22461170848267623,0.2463768115942029,0.23178016726403824,0.09440229932339386,0.00040854155497233876,0.025045296403641473,0.010932456282672394
59,0.2950428485870361,0.0034572124481201173,0.29693486590038315,0.34104673250646794,0.01,"(50,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",106,0.38095238095238093,0.3932853717026379,0.28095238095238095,0.35731414868105515,0.3047619047619048,0.34292565947242204,0.3285024154589372,0.3548387096774194,0.18840579710144928,0.25686977299880526,0.11799056529414642,8.565521847589066e-05,0.06337660927841338,0.04532772609969965
60,0.26255435943603517,0.00407862663269043,0.3649425287356322,0.3778895163439141,0.01,"(50,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",67,0.38095238095238093,0.3908872901678657,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3824940047961631,0.38164251207729466,0.3835125448028674,0.2995169082125604,0.35005973715651134,0.09227313690448988,0.0003444175021703553,0.03253755189197814,0.014265060889194863
61,0.18789253234863282,0.004677915573120117,0.33045977011494254,0.3556268963323964,0.01,"(50,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",87,0.23809523809523808,0.35731414868105515,0.3619047619047619,0.37050359712230213,0.38095238095238093,0.37170263788968827,0.357487922705314,0.36081242532855434,0.3140096618357488,0.31780167264038234,0.04612120587129919,0.0002157763010907392,0.05124716509845567,0.019698882058726955
62,0.1494741916656494,0.0051482200622558595,0.1867816091954023,0.1975976208280687,0.01,"(50,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.01}",157,0.20476190476190476,0.1618705035971223,0.22380952380952382,0.2182254196642686,0.20476190476190476,0.2685851318944844,0.09178743961352658,0.18040621266427717,0.20772946859903382,0.15890083632019117,0.018150869289726777,0.00019829578088864,0.04777106702509311,0.04131378792550545
63,0.06495342254638672,0.0010932445526123046,0.38122605363984674,0.38122620183423156,0.01,"(25,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.035830085684873766,0.0002199326089688305,0.00033759931841486414,8.42161451151526e-05
64,0.07874755859375,0.0017395973205566405,0.22509578544061304,0.22509648195422155,0.01,"(25,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.013818216797992774,0.0012765451245387964,0.0015867167965498725,0.0003958158820412308
65,0.14404263496398925,0.0028162002563476562,0.19827586206896552,0.22172197725690418,0.01,"(25,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",149,0.22380952380952382,0.22541966426858512,0.20952380952380953,0.2182254196642686,0.10476190476190476,0.19184652278177458,0.21739130434782608,0.23655913978494625,0.23671497584541062,0.23655913978494625,0.024583554354627505,0.002055719510751571,0.04776013870676909,0.01648468603339223
66,0.339935827255249,0.0022210121154785157,0.3055555555555556,0.29767068065977326,0.01,"(25,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",102,0.34285714285714286,0.34172661870503596,0.37142857142857144,0.34532374100719426,0.23809523809523808,0.2302158273381295,0.2028985507246377,0.22461170848267623,0.3719806763285024,0.34647550776583036,0.11951339707156267,9.753116311617229e-05,0.07094014088987351,0.057413276580584406
67,0.28694868087768555,0.0028600692749023438,0.23754789272030652,0.22469508264356258,0.01,"(25,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",118,0.26666666666666666,0.2182254196642686,0.38095238095238093,0.3669064748201439,0.21428571428571427,0.19784172661870503,0.14492753623188406,0.15412186379928317,0.178743961352657,0.1863799283154122,0.10284976747112827,0.0006797455937032141,0.08247753795429208,0.07407519099252778
68,0.28942198753356935,0.00425262451171875,0.15996168582375478,0.1605184669468726,0.01,"(25,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",163,0.36666666666666664,0.3800959232613909,0.0761904761904762,0.10191846522781775,0.18571428571428572,0.1079136690647482,0.10144927536231885,0.13381123058542413,0.06763285024154589,0.07885304659498207,0.10821980316523729,0.0014492251034209816,0.11184165072048315,0.11117373937991278
69,0.23061695098876953,0.003450298309326172,0.11877394636015326,0.1149385867649966,0.01,"(25,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",177,0.15714285714285714,0.13189448441247004,0.08571428571428572,0.11151079136690648,0.11428571428571428,0.09592326139088729,0.15942028985507245,0.13859020310633213,0.07729468599033816,0.0967741935483871,0.08135310488414883,0.00021528453645068335,0.034478097937492534,0.017607833381147995
70,0.15523958206176758,0.006788015365600586,0.210727969348659,0.22461514659240348,0.01,"(25,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",142,0.21428571428571427,0.21942446043165467,0.22380952380952382,0.2158273381294964,0.1619047619047619,0.23621103117505995,0.22705314009661837,0.22341696535244923,0.22705314009661837,0.22819593787335724,0.03997500959342387,0.004787309486057479,0.024942627252487345,0.007111835826788375
71,0.16112780570983887,0.004887771606445312,0.32950191570881227,0.3778740448501414,0.01,"(25,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.01}",91,0.38095238095238093,0.38609112709832133,0.38095238095238093,0.37410071942446044,0.36666666666666664,0.37410071942446044,0.16908212560386474,0.3763440860215054,0.34782608695652173,0.37873357228195936,0.017527095716995574,0.0005406721398373532,0.08069625145528495,0.004451426100316694
72,0.06539158821105957,0.00132598876953125,0.19348659003831417,0.18653550278057124,0.01,"(25, 25)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",153,0.20476190476190476,0.17266187050359713,0.18571428571428572,0.18585131894484413,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.1932367149758454,0.1911589008363202,0.01902203314494768,0.0005535410849709469,0.006290590567549292,0.007265044152580995
73,0.0969017505645752,0.0015754222869873047,0.14367816091954022,0.16885502350807527,0.01,"(25, 25)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",165,0.15714285714285714,0.16666666666666666,0.19047619047619047,0.19544364508393286,0.10952380952380952,0.1906474820143885,0.09178743961352658,0.1135005973715651,0.16908212560386474,0.17801672640382318,0.014163831659531622,0.00020168156665688463,0.03706059466451801,0.029443859270045423
74,0.17192258834838867,0.0017638206481933594,0.31992337164750956,0.3291878325296752,0.01,"(25, 25)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",94,0.38095238095238093,0.381294964028777,0.13333333333333333,0.13189448441247004,0.32857142857142857,0.37050359712230213,0.37681159420289856,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02129957491233082,0.00024656940071704237,0.0957307499562215,0.09873332382759445
75,0.3136733531951904,0.002445411682128906,0.2231800766283525,0.19035524268757037,0.01,"(25, 25)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",138,0.2523809523809524,0.17625899280575538,0.20952380952380953,0.22182254196642687,0.19523809523809524,0.1474820143884892,0.2463768115942029,0.2174432497013142,0.21256038647342995,0.18876941457586618,0.06911310222850109,0.00023825703870375458,0.022251534488589162,0.027434590808675576
76,0.31099824905395507,0.004189348220825196,0.20881226053639848,0.2104845156133158,0.01,"(25, 25)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",146,0.23809523809523808,0.21342925659472423,0.20476190476190476,0.2182254196642686,0.17142857142857143,0.19424460431654678,0.19806763285024154,0.18996415770609318,0.2318840579710145,0.23655913978494625,0.1190069062679128,0.00281318637707433,0.024193649492232107,0.01693103025945473
77,0.36709017753601075,0.0038333892822265624,0.2883141762452107,0.304273570390999,0.01,"(25, 25)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",110,0.3047619047619048,0.36211031175059955,0.38095238095238093,0.3824940047961631,0.3761904761904762,0.38369304556354916,0.18357487922705315,0.19474313022700118,0.1932367149758454,0.1983273596176822,0.14498577013639258,0.0003855411281035546,0.08544870837123104,0.08830911045419537
78,0.22286696434020997,0.0036824226379394533,0.38122605363984674,0.3788306988817548,0.01,"(25, 25)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.37290167865707435,0.38095238095238093,0.381294964028777,0.38164251207729466,0.37753882915173237,0.38164251207729466,0.3811230585424134,0.07985646872406038,0.00012643887313467297,0.00033759931841486414,0.0032930935749683607
79,0.16055922508239745,0.004612922668457031,0.13218390804597702,0.1321832856295609,0.01,"(25, 25)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.04040975276931067,0.0007096427819517288,0.0014179171373424405,0.0003537078094836545
80,0.14873251914978028,0.004526853561401367,0.3735632183908046,0.37572178816086915,0.01,"(25, 25)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (25, 25), 'NN__alpha': 0.01}",57,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3609112709832134,0.34285714285714286,0.38848920863309355,0.38164251207729466,0.36678614097968937,0.38164251207729466,0.37992831541218636,0.022540488816927176,0.000280629950226068,0.015411251732909323,0.010254384670004953
81,0.06714119911193847,0.001191568374633789,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.027695870559389008,5.4323535910226225e-05,0.00033759931841486414,8.42161451151526e-05
82,0.11239876747131347,0.001623249053955078,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.028573115285666105,8.434447373846253e-05,0.00033759931841486414,8.42161451151526e-05
83,0.14659452438354492,0.0020273685455322265,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.01825559097986685,0.00021422360292887855,0.00033759931841486414,8.42161451151526e-05
84,0.3136608123779297,0.0026348114013671877,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.06275181197238232,0.00014291338645096752,0.00033759931841486414,8.42161451151526e-05
85,0.2918121814727783,0.004320955276489258,0.22509578544061304,0.22509648195422155,0.01,"(100, 25, 100)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.10177636204971453,0.002297970378499494,0.0015867167965498725,0.0003958158820412308
86,0.2983572483062744,0.003580808639526367,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.12075002335343138,0.000142731229361325,0.00033759931841486414,8.42161451151526e-05
87,0.25482616424560545,0.005570840835571289,0.38122605363984674,0.376686177939369,0.01,"(100, 25, 100)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.35842293906810035,0.07868150646968702,0.0031153588823698646,0.00033759931841486414,0.009131862145350769
88,0.1769162654876709,0.00449519157409668,0.38122605363984674,0.38122620183423156,0.01,"(100, 25, 100)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.037899189813775276,0.00017906021959316736,0.00033759931841486414,8.42161451151526e-05
89,0.16282315254211427,0.005145549774169922,0.2672413793103448,0.2679318910463028,0.01,"(100, 25, 100)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (100, 25, 100), 'NN__alpha': 0.01}",114,0.38095238095238093,0.381294964028777,0.19047619047619047,0.19184652278177458,0.19047619047619047,0.19184652278177458,0.1932367149758454,0.1911589008363202,0.38164251207729466,0.3835125448028674,0.04457749782444819,0.0005009891593926175,0.09301859874503615,0.09346885298590593
90,0.06339817047119141,0.0009337902069091797,0.38122605363984674,0.38122620183423156,0.001,"(50, 50)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02113573844229405,2.799062550025046e-05,0.00033759931841486414,8.42161451151526e-05
91,0.06870832443237304,0.0016514778137207032,0.13218390804597702,0.1321832856295609,0.001,"(50, 50)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",169,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13333333333333333,0.13189448441247004,0.13043478260869565,0.13261648745519714,0.13043478260869565,0.13261648745519714,0.006451844432693044,0.0003634049594165131,0.0014179171373424405,0.0003537078094836545
92,0.13894181251525878,0.00182037353515625,0.38122605363984674,0.38122620183423156,0.001,"(50, 50)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.02250358980902278,0.00010660605166684314,0.00033759931841486414,8.42161451151526e-05
93,0.28784995079040526,0.0031870365142822265,0.3170498084291188,0.31850906371676857,0.001,"(50, 50)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",98,0.38095238095238093,0.37170263788968827,0.21428571428571427,0.23381294964028776,0.38095238095238093,0.381294964028777,0.22705314009661837,0.22461170848267623,0.38164251207729466,0.3811230585424134,0.06452752811870947,0.0014751952062112938,0.07874134109086808,0.0730510547752992
94,0.29416718482971194,0.002802419662475586,0.33620689655172414,0.34036426772560446,0.001,"(50, 50)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",83,0.34285714285714286,0.37889688249400477,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3715651135005974,0.1932367149758454,0.18876941457586618,0.10984104310376715,0.0002273258526924158,0.07263975565164314,0.0758813527543897
95,0.29060659408569334,0.0034048080444335936,0.3620689655172414,0.3738067610427787,0.001,"(50, 50)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",73,0.38571428571428573,0.3824940047961631,0.37142857142857144,0.36810551558752996,0.34285714285714286,0.3764988009592326,0.37681159420289856,0.37753882915173237,0.3333333333333333,0.3643966547192354,0.12192374554983594,0.00014846647875342187,0.020276710833158774,0.0065984530925626865
96,0.23043651580810548,0.0037154197692871095,0.38122605363984674,0.38122620183423156,0.001,"(50, 50)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.08089793725124418,0.00014752964083987734,0.00033759931841486414,8.42161451151526e-05
97,0.19316377639770507,0.004531240463256836,0.39080459770114945,0.38290313985370844,0.001,"(50, 50)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",1,0.42857142857142855,0.3824940047961631,0.38095238095238093,0.381294964028777,0.38095238095238093,0.38609112709832133,0.38164251207729466,0.37873357228195936,0.38164251207729466,0.3859020310633214,0.04890792080984685,0.0005122531027942315,0.01895372894581072,0.0028034095624255954
98,0.13827180862426758,0.004857635498046875,0.38122605363984674,0.38122620183423156,0.001,"(50, 50)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50, 50), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.012273831654556346,0.00029404849146735654,0.00033759931841486414,8.42161451151526e-05
99,0.06545658111572265,0.0015655994415283204,0.23180076628352492,0.24473926235355803,0.001,"(50,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",121,0.2523809523809524,0.2637889688249401,0.23333333333333334,0.2422062350119904,0.21904761904761905,0.23860911270983212,0.24154589371980675,0.24253285543608125,0.21256038647342995,0.23655913978494625,0.028067926317940455,0.0012821658165058328,0.014512530453220953,0.009784364215792646
100,0.07852115631103515,0.0015176296234130859,0.3726053639846743,0.37715032275255067,0.001,"(50,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",61,0.3619047619047619,0.3800959232613909,0.35714285714285715,0.37170263788968827,0.38095238095238093,0.37290167865707435,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.37992831541218636,0.012472033667459336,0.00016428196510615003,0.010840933887298034,0.003997616345919449
101,0.1631525993347168,0.0018311500549316405,0.35823754789272033,0.36012050574594084,0.001,"(50,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",76,0.3380952380952381,0.35251798561151076,0.30952380952380953,0.3069544364508393,0.38095238095238093,0.3752997601918465,0.38164251207729466,0.3847072879330944,0.38164251207729466,0.3811230585424134,0.02830939548698534,0.00016897581700966888,0.029664051226812215,0.028845991348908945
102,0.3194096565246582,0.002476787567138672,0.34674329501915707,0.3697317414885296,0.001,"(50,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",79,0.38095238095238093,0.3824940047961631,0.36666666666666664,0.36211031175059955,0.22380952380952382,0.3645083932853717,0.38164251207729466,0.3643966547192354,0.38164251207729466,0.3751493428912784,0.07010905572772287,5.8715211375403864e-05,0.06195270365590945,0.007823790363116447
103,0.29581542015075685,0.002770519256591797,0.22701149425287356,0.21573880680401913,0.001,"(50,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",126,0.18095238095238095,0.21342925659472423,0.22380952380952382,0.20503597122302158,0.23333333333333334,0.2038369304556355,0.25120772946859904,0.22461170848267623,0.2463768115942029,0.23178016726403824,0.10075815366184278,0.0002153774051851681,0.025045296403641473,0.010932456282672394
104,0.32012219429016114,0.0038808345794677734,0.29693486590038315,0.34104673250646794,0.001,"(50,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",106,0.38095238095238093,0.3932853717026379,0.28095238095238095,0.35731414868105515,0.3047619047619048,0.34292565947242204,0.3285024154589372,0.3548387096774194,0.18840579710144928,0.25686977299880526,0.1144438913833658,0.0014870869066585242,0.06337660927841338,0.04532772609969965
105,0.3010918140411377,0.0039046287536621095,0.3649425287356322,0.3778895163439141,0.001,"(50,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",67,0.38095238095238093,0.3908872901678657,0.38095238095238093,0.3824940047961631,0.38095238095238093,0.3824940047961631,0.38164251207729466,0.3835125448028674,0.2995169082125604,0.35005973715651134,0.06922282161854128,0.001091065515488249,0.03253755189197814,0.014265060889194863
106,0.16146111488342285,0.005429410934448242,0.33045977011494254,0.3556268963323964,0.001,"(50,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",87,0.23809523809523808,0.35731414868105515,0.3619047619047619,0.37050359712230213,0.38095238095238093,0.37170263788968827,0.357487922705314,0.36081242532855434,0.3140096618357488,0.31780167264038234,0.034382315973202626,0.002642844320456023,0.05124716509845567,0.019698882058726955
107,0.1390317440032959,0.004171037673950195,0.1867816091954023,0.1975976208280687,0.001,"(50,)",40,"{'gmm__n_components': 40, 'NN__hidden_layer_sizes': (50,), 'NN__alpha': 0.001}",157,0.20476190476190476,0.1618705035971223,0.22380952380952382,0.2182254196642686,0.20476190476190476,0.2685851318944844,0.09178743961352658,0.18040621266427717,0.20772946859903382,0.15890083632019117,0.021905239745478963,0.0003058631650873428,0.04777106702509311,0.04131378792550545
108,0.05689206123352051,0.0009669303894042969,0.38122605363984674,0.38122620183423156,0.001,"(25,)",2,"{'gmm__n_components': 2, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",5,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38095238095238093,0.381294964028777,0.38164251207729466,0.3811230585424134,0.38164251207729466,0.3811230585424134,0.024877724248773245,9.876822800965287e-05,0.00033759931841486414,8.42161451151526e-05
109,0.07908110618591309,0.0014638423919677735,0.22509578544061304,0.22509648195422155,0.001,"(25,)",5,"{'gmm__n_components': 5, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",130,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22380952380952382,0.22541966426858512,0.22705314009661837,0.22461170848267623,0.22705314009661837,0.22461170848267623,0.017562546481928773,0.00012173377152346513,0.0015867167965498725,0.0003958158820412308
110,0.16808276176452636,0.0022054195404052736,0.19827586206896552,0.22172197725690418,0.001,"(25,)",10,"{'gmm__n_components': 10, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",149,0.22380952380952382,0.22541966426858512,0.20952380952380953,0.2182254196642686,0.10476190476190476,0.19184652278177458,0.21739130434782608,0.23655913978494625,0.23671497584541062,0.23655913978494625,0.03947012207153408,0.00015626561167889175,0.04776013870676909,0.01648468603339223
111,0.3197150230407715,0.0025223255157470702,0.3055555555555556,0.29767068065977326,0.001,"(25,)",15,"{'gmm__n_components': 15, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",102,0.34285714285714286,0.34172661870503596,0.37142857142857144,0.34532374100719426,0.23809523809523808,0.2302158273381295,0.2028985507246377,0.22461170848267623,0.3719806763285024,0.34647550776583036,0.07099476322304014,0.00029234907557489467,0.07094014088987351,0.057413276580584406
112,0.3220848083496094,0.0029616355895996094,0.23754789272030652,0.22469508264356258,0.001,"(25,)",20,"{'gmm__n_components': 20, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",118,0.26666666666666666,0.2182254196642686,0.38095238095238093,0.3669064748201439,0.21428571428571427,0.19784172661870503,0.14492753623188406,0.15412186379928317,0.178743961352657,0.1863799283154122,0.1181609441158631,0.00043875211817560785,0.08247753795429208,0.07407519099252778
113,0.31066036224365234,0.003943681716918945,0.15996168582375478,0.16027865879339537,0.001,"(25,)",25,"{'gmm__n_components': 25, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",163,0.36666666666666664,0.37889688249400477,0.0761904761904762,0.10191846522781775,0.18571428571428572,0.1079136690647482,0.10144927536231885,0.13381123058542413,0.06763285024154589,0.07885304659498207,0.11292106835898554,0.00046401290679139433,0.11184165072048315,0.11070012389706997
114,0.2704113483428955,0.004082441329956055,0.11877394636015326,0.1149385867649966,0.001,"(25,)",30,"{'gmm__n_components': 30, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",177,0.15714285714285714,0.13189448441247004,0.08571428571428572,0.11151079136690648,0.11428571428571428,0.09592326139088729,0.15942028985507245,0.13859020310633213,0.07729468599033816,0.0967741935483871,0.08946152808957246,0.00043883173669875597,0.034478097937492534,0.017607833381147995
115,0.1437607765197754,0.004331159591674805,0.210727969348659,0.22461514659240348,0.001,"(25,)",35,"{'gmm__n_components': 35, 'NN__hidden_layer_sizes': (25,), 'NN__alpha': 0.001}",142,0.21428571428571427,0.21942446043165467,0.22380952380952382,0.2158273381294964,0.1619047619047619,0.23621103117505995,0.22705314009661837,0.22341696535244923,0.22705314009661837,0.22819593787335724,0.03050636904453527,0.00011910733631579601,0.024942627252487345,0.007111835826788375
